cbsa_code,cbsa_name,cbsa_type,centroid_lat,centroid_lon,station_id,station_name,station_distance_km,avg_annual_temp,jan_avg_temp,jul_avg_temp,annual_precipitation,annual_snowfall,n_months_available,has_complete_year,temp_seasonality,snow_binary
39700,"Raymondville, TX Micro Area",2,26.481861,-97.594731,USC00417184,"PORT MANSFIELD, TX US",18.75636011,73.7030137,58.7,84.1,26.35,,12,TRUE,25.4,0
39740,"Reading, PA Metro Area",1,40.413957,-75.92686,USW00014712,"READING SPAATZ FLD, PA US",6.244754606,54.44575342,31.3,77.1,45.98,,12,TRUE,45.8,0
39780,"Red Bluff, CA Micro Area",2,40.126157,-122.232274,USW00024216,"RED BLUFF MUNI AP, CA US",3.38826089,64.01123288,48.3,82.9,19.03,,12,TRUE,34.6,0
39820,"Redding, CA Metro Area",1,40.760514,-122.043556,USC00048135,"SHASTA DAM, CA US",31.80778362,63.84520548,48.4,83.6,55.55,,12,TRUE,35.2,0
39860,"Red Wing, MN Micro Area",2,44.406178,-92.716,USC00219249,"ZUMBROTA, MN US",12.5396428,44.2230137,14,71.1,35.79,,12,TRUE,57.1,0
39900,"Reno, NV Metro Area",1,40.251057,-119.555507,USC00267953,"SUTCLIFFE, NV US",33.58768319,54.79589041,36.5,77.1,9.06,,12,TRUE,40.6,0
39940,"Rexburg, ID Micro Area",2,44.142753,-111.508107,USC00100470,"ASHTON 1N, ID US",9.003172827,43.63506849,20.7,68.4,23.54,,12,TRUE,47.7,0
39980,"Richmond, IN Micro Area",2,39.863091,-85.006735,USC00127370,"RICHMOND WTR WKS, IN US",11.04776543,52.94958904,28.3,74.6,44.37,,12,TRUE,46.3,0
40080,"Richmond-Berea, KY Micro Area",2,37.59662,-84.205586,USC00151890,"CRAB ORCHARD 6 N, KY US",23.61860748,57.28191781,35.7,75.6,55.01,,12,TRUE,39.9,0
40090,"Rifle, CO Micro Area",2,39.509542,-107.667311,USW00003016,"RIFLE GARFIELD CO AP, CO US",5.404101132,49.52849315,24,74.6,10.06,,12,TRUE,50.6,0
40100,"Rio Grande City-Roma, TX Micro Area",2,26.530903,-98.740235,USC00417622,"RIO GRANDE CITY, TX US",18.54346955,74.73150685,57.7,86.9,26.73,,12,TRUE,29.2,0
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",1,34.538476,-116.134541,USC00044394,"JOHNSON VALLEY, CA US",42.00797319,64.08027397,46.6,84.5,4.26,,12,TRUE,37.9,0
40260,"Roanoke Rapids, NC Micro Area",2,36.320576,-77.542757,USC00314456,"JACKSON, NC US",13.57822366,59.48082192,39.3,78.8,54.54,,12,TRUE,39.5,0
40300,"Rochelle, IL Micro Area",2,42.041884,-89.320176,USC00116897,"POLO 5NW, IL US",23.71832567,49.76438356,22.3,73.5,43.08,,12,TRUE,51.2,0
40340,"Rochester, MN Metro Area",1,43.94981,-92.33066,USW00014925,"ROCHESTER INTL AP, MN US",13.85829949,45.28630137,15.4,71.3,36.06,55.9,12,TRUE,55.9,1
40380,"Rochester, NY Metro Area",1,43.184718,-77.556558,USW00014768,"ROCHESTER GTR INTL AP, NY US",12.33666619,50.04767123,26.9,73.1,35.76,96.2,12,TRUE,46.2,1
40420,"Rockford, IL Metro Area",1,42.331183,-89.042914,USW00094822,"ROCKFORD GTR ROCKFORD AP, IL US",15.93210355,49.82575342,22.4,74.3,39.55,40.8,12,TRUE,51.9,1
40460,"Rockingham, NC Micro Area",2,35.004636,-79.755695,USC00313784,"HAMLET, NC US",14.35367313,63.26465753,43.4,81.6,49.32,,12,TRUE,38.2,0
40580,"Rocky Mount, NC Metro Area",1,35.941045,-77.798549,USC00317400,"ROCKY MT 8 ESE, NC US",11.86774415,60.43150685,40.3,79.3,49.51,,12,TRUE,39,0
40660,"Rome, GA Metro Area",1,34.26369,-85.213685,USC00097600,"ROME, GA US",5.661770526,62.08054795,42.6,79.8,54.57,,12,TRUE,37.2,0
40770,"Russellville, AL Micro Area",2,34.441989,-87.842814,USW00063895,"RUSSELLVILLE 4 SSE, AL US",12.21941807,60.19506849,40.6,77.8,58.69,,12,TRUE,37.2,0
40820,"Ruston, LA Micro Area",2,32.601823,-92.662303,USC00168067,"RUSTON LA TECH, LA US",10.27205174,65.22273973,45.6,82.5,57.88,,12,TRUE,36.9,0
40900,"Sacramento-Roseville-Folsom, CA Metro Area",1,38.790272,-121.005643,USC00043384,"GEORGETOWN RS, CA US",23.80748742,58.21726027,44.8,77.1,51.71,,12,TRUE,32.3,0
40980,"Saginaw, MI Metro Area",1,43.328267,-84.05541,USC00207222,"SAGINAW #3, MI US",12.31023818,48.59068493,23.5,73,35.81,,12,TRUE,49.5,0
41060,"St. Cloud, MN Metro Area",1,45.593031,-94.488363,USC00211691,"COLLEGEVILLE ST JOHN'S, MN US",7.658073175,44.01589041,13.5,72.1,31.08,54,12,TRUE,58.6,1
41140,"St. Joseph, MO-KS Metro Area",1,39.834843,-94.783754,USC00231924,"COSBY 2W, MO US",6.811693123,52.65863014,25.8,77,38.01,,12,TRUE,51.2,0
41180,"St. Louis, MO-IL Metro Area",1,38.740211,-90.345825,USW00013994,"ST LOUIS LAMBERT INTL AP, MO US",2.769357996,57.74794521,32.6,80.6,44.02,17.2,12,TRUE,48,1
41400,"Salem, OH Micro Area",2,40.770073,-80.778455,USC00466442,"NEW CUMBERLAND L/D, WV US",29.96921697,52.32328767,29,73.8,43.44,,12,TRUE,44.8,0
41420,"Salem, OR Metro Area",1,44.903385,-122.901757,USW00024232,"SALEM MCNARY FLD, OR US",7.826132168,54.29726027,42,69.8,39.28,,12,TRUE,27.8,0
41540,"Salisbury, MD Metro Area",1,38.197279,-75.769252,USW00093720,"SALISBURY WICOMICO RGNL AP, MD US",27.65927199,57.5309589,36.8,78.4,46.85,,12,TRUE,41.6,0
41620,"Salt Lake City-Murray, UT Metro Area",1,40.572887,-112.953253,USC00423348,"GRANTSVILLE 2W, UT US",37.77874555,51.36794521,27.2,78.8,11.11,35.9,12,TRUE,51.6,1
41700,"San Antonio-New Braunfels, TX Metro Area",1,29.43306,-98.606973,USC00417947,"SAN ANTONIO INCARNATE WORD, TX US",13.63533649,69.31506849,51.3,84.5,32.26,,12,TRUE,33.2,0
41780,"Sandusky, OH Metro Area",1,41.519606,-82.794568,USW00014846,"SANDUSKY, OH US",10.09843291,52.41068493,29.1,74.8,35.97,,12,TRUE,45.7,0
41820,"Sanford, NC Micro Area",2,35.476336,-79.172117,USC00317656,"SANFORD 8 NE, NC US",13.06403801,61.50438356,42.1,79.8,46.59,,12,TRUE,37.7,0
41860,"San Francisco-Oakland-Fremont, CA Metro Area",1,37.773718,-122.274432,USC00046336,"OAKLAND MUSEUM, CA US",2.877492659,59.95342466,53.1,64.3,19.99,,12,TRUE,11.2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1,36.908472,-121.371372,USC00044025,"HOLLISTER 2, CA US",8.035416653,58.79452055,49.4,67,13.94,,12,TRUE,17.6,0
41980,"San Juan-Bayamón-Caguas, PR Metro Area",1,18.294453,-66.036844,RQC00669521,"TRUJILLO ALTO 2 SSW, PR RQ",4.338489648,79.23068493,75.7,81.7,76.26,,12,TRUE,6,0
42100,"Santa Cruz-Watsonville, CA Metro Area",1,37.012347,-122.007789,USC00047916,"SANTA CRUZ, CA US",2.829345247,59.12027397,52.3,65.1,25.34,,12,TRUE,12.8,0
42140,"Santa Fe, NM Metro Area",1,35.514531,-105.963972,USC00298088,"SANTA FE SETON, NM US",10.01400019,51.56712329,31,71.8,13.65,29.9,12,TRUE,40.8,1
42340,"Savannah, GA Metro Area",1,32.109153,-81.273107,USW00003822,"SAVANNAH INTL AP, GA US",6.379217468,68.19945205,51.2,83.2,47.34,0.2,12,TRUE,32,1
42460,"Scottsboro, AL Micro Area",2,34.764114,-85.980056,USW00063896,"SCOTTSBORO 2 NE, AL US",7.978673059,60.5060274,40.6,78.3,55.1,,12,TRUE,37.7,0
42620,"Searcy, AR Micro Area",2,35.255118,-91.753034,USC00036506,"SEARCY, AR US",3.58766259,62.03753425,39.2,83,56.37,2.6,12,TRUE,43.8,1
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",1,47.490552,-121.833977,USC00451233,"CEDAR LAKE, WA US",10.29516211,46.58082192,35.9,60.6,104.45,51.7,12,TRUE,24.7,1
42680,"Sebastian-Vero Beach-West Vero Corridor, FL Metro Area",1,27.700528,-80.574789,USC00089219,"VERO BEACH 4SE, FL US",17.72004073,73.65232877,62.5,81.8,54.79,,12,TRUE,19.3,0
42780,"Selinsgrove, PA Micro Area",2,40.755412,-77.07302,USC00367931,"SELINSGROVE 2 S, PA US",18.06026428,51.19972603,27.7,74.3,43.27,23.9,12,TRUE,46.6,1
42820,"Selma, AL Micro Area",2,32.333526,-87.11436,USC00017366,"SELMA, AL US",12.74883718,66.37342466,47.5,82.8,54.95,,12,TRUE,35.3,0
42860,"Seneca, SC Micro Area",2,34.748766,-83.06154,USC00388887,"WALHALLA, SC US",1.380104684,59.80630137,40.3,78.1,61.23,,12,TRUE,37.8,0
42900,"Seneca Falls, NY Micro Area",2,42.782294,-76.827088,USC00300331,"AURORA RSCH FARM, NY US",14.72523881,48.1030137,24.6,70.9,37.8,,12,TRUE,46.3,0
42940,"Sevierville, TN Micro Area",2,35.787822,-83.5249,USC00403420,"GATLINBURG 2 SW, TN US",11.1772233,55.90410959,36.6,72.9,58.36,8.4,12,TRUE,36.3,1
42980,"Seymour, IN Micro Area",2,38.911957,-86.042516,USC00121747,"COLUMBUS, IN US",30.09155782,54.42027397,30.5,75.5,49.69,14,12,TRUE,45,1
43020,"Shawano, WI Micro Area",2,44.851643,-88.745543,USC00477708,"SHAWANO 2SSW, WI US",14.06065123,44.35945205,16.2,70.6,34.6,52.5,12,TRUE,54.4,1
43060,"Shawnee, OK Micro Area",2,35.211391,-96.957004,USC00348042,"SEMINOLE, OK US",27.698349,61.7290411,39.6,82.9,45.21,,12,TRUE,43.3,0
43140,"Shelby-Kings Mountain, NC Micro Area",2,35.33463,-81.557114,USC00317845,"SHELBY 2 NW, NC US",2.896096442,59.64876712,39.5,78.4,47.41,,12,TRUE,38.9,0
43180,"Shelbyville, TN Micro Area",2,35.51366,-86.458294,USC00408246,"SHELBYVILLE WATER DEPT, TN US",2.95242351,60.39561644,39,79.1,58.44,,12,TRUE,40.1,0
43220,"Shelton, WA Micro Area",2,47.350832,-123.173103,USC00451939,"CUSHMAN POWERHOUSE #2, WA US",2.409503146,51.20931507,40.4,64.9,91.54,,12,TRUE,24.5,0
43300,"Sherman-Denison, TX Metro Area",1,33.624548,-96.675777,USC00418274,"SHERMAN, TX US",9.301179801,63.94493151,43.2,83.1,45.91,,12,TRUE,39.9,0
43340,"Shreveport-Bossier City, LA Metro Area",1,32.437682,-93.744884,USC00168444,"SHREVEPORT STHRN HILLS, LA US",6.080114985,65.10356164,45.3,82.8,54.24,1,12,TRUE,37.5,1
43380,"Sidney, OH Micro Area",2,40.33668,-84.204142,USC00337693,"SIDNEY 1 S, OH US",8.6285041,51.34465753,26.5,73.3,43.68,,12,TRUE,46.8,0
43460,"Sikeston, MO Micro Area",2,36.94283,-89.427601,USC00237772,"SIKESTON PWR STN, MO US",18.83859662,59.87972603,36.4,80.8,56.22,,12,TRUE,44.4,0
43580,"Sioux City, IA-NE-SD Metro Area",1,42.508037,-96.311314,USC00137702,"SIOUX CITY ANG, IA US",13.55910558,48.30191781,19.3,75,31.85,,12,TRUE,55.7,0
43640,"Slidell-Mandeville-Covington, LA Metro Area",1,30.410022,-89.951962,USW00053865,"SLIDELL AP, LA US",14.49133809,68.37616438,51.6,82.4,57.55,,12,TRUE,30.8,0
43740,"Somerset, PA Micro Area",2,39.981297,-79.028486,USC00363928,"HIDDEN VALLEY, PA US",20.57111082,47.56821918,24.3,69.6,58.45,,12,TRUE,45.3,0
43780,"South Bend-Mishawaka, IN-MI Metro Area",1,41.774981,-86.123014,USC00128437,"S BEND, IN US",13.30373742,50.24465753,25,73.4,43.19,,12,TRUE,48.4,0
43890,"Sparta, WI Micro Area",2,43.945175,-90.619969,USC00477997,"SPARTA, WI US",15.75784202,44.81835616,15.5,71.7,37.1,,12,TRUE,56.2,0
43900,"Spartanburg, SC Metro Area",1,34.83462,-81.842401,USC00388188,"SPARTANBURG 3 SSE, SC US",10.42887481,61.80794521,42.8,79.5,49.87,,12,TRUE,36.7,0
43940,"Spearfish, SD Micro Area",2,44.348514,-103.806362,USC00394834,"LEAD, SD US",5.080357375,46.44712329,28.2,70,32.28,165.7,12,TRUE,41.8,1
43980,"Spencer, IA Micro Area",2,43.081224,-95.149875,USC00137844,"SPENCER 1 N, IA US",9.352388126,46.51753425,16.8,73.6,33.24,48.8,12,TRUE,56.8,1
44020,"Spirit Lake, IA Micro Area",2,43.389611,-95.196057,USC00135493,"MILFORD 4 NW, IA US",1.221333421,46.3509589,16.6,73.2,29.51,42.7,12,TRUE,56.6,1
44060,"Spokane-Spokane Valley, WA Metro Area",1,48.091618,-117.663472,USC00451395,"CHEWELAH, WA US",20.9998898,46.50410959,26.4,68,20.62,,12,TRUE,41.6,0
44100,"Springfield, IL Metro Area",1,39.828621,-89.696067,USW00093822,"SPRINGFIELD CAPITAL AP, IL US",2.067811961,54.46931507,28.5,76.8,41.04,25,12,TRUE,48.3,1
44140,"Springfield, MA Metro Area",1,42.136198,-72.635648,USW00014775,"WESTFIELD BARNES MUNI AP, MA US",7.054247991,50.16849315,26.3,74,45.57,,12,TRUE,47.7,0
44220,"Springfield, OH Metro Area",1,39.917032,-83.783676,USC00337935,"SPRINGFIELD WTP, OH US",6.602024202,51.53479452,27.3,73,43.04,,12,TRUE,45.7,0
44260,"Starkville, MS Micro Area",2,33.514617,-89.077508,USC00228374,"STATE UNIV, MS US",27.84645578,63.99863014,44,81.9,61.03,0.9,12,TRUE,37.9,1
44300,"State College, PA Metro Area",1,40.909322,-77.847667,USC00368449,"STATE COLLEGE, PA US",13.00526333,50.81561644,27.5,73.1,41.9,35.4,12,TRUE,45.6,1
44340,"Statesboro, GA Micro Area",2,32.351704,-81.775036,USC00091266,"BROOKLET 1 W, GA US",9.897214777,66.92876712,49.6,82.5,45.19,,12,TRUE,32.9,0
44420,"Staunton-Stuarts Draft, VA Metro Area",1,38.160958,-79.127632,USC00448062,"STAUNTON WTP, VA US",3.889096961,54.57671233,33.5,74.2,41.11,17.8,12,TRUE,40.7,1
44580,"Sterling, IL Micro Area",2,41.750673,-89.911005,USC00115833,"MORRISON, IL US",6.786733925,48.55013699,20.8,72.7,40.96,,12,TRUE,51.9,0
44620,"Stevens Point-Plover, WI Micro Area",2,44.476246,-89.49807,USC00478171,"STEVENS PT, WI US",7.946798833,44.35123288,16,70.5,35.24,51,12,TRUE,54.5,1
44700,"Stockton-Lodi, CA Metro Area",1,37.934982,-121.272244,USW00023237,"STOCKTON METRO AP, CA US",6.520472397,63.53260274,48.6,78.6,12.24,,12,TRUE,30,0
44780,"Sturgis, MI Micro Area",2,41.911488,-85.52287,USC00208184,"THREE RIVERS, MI US",9.793900428,48.82575342,24.4,71.6,41.87,,12,TRUE,47.2,0
44860,"Sulphur Springs, TX Micro Area",2,33.148967,-95.565434,USC00418743,"SULPHUR SPRINGS, TX US",5.723218431,65.29260274,44.5,84.3,47.94,,12,TRUE,39.8,0
44900,"Summerville, GA Micro Area",2,34.474178,-85.345289,USC00098436,"SUMMERVILLE, GA US",4.636033722,60.40767123,40.4,78.5,59.18,,12,TRUE,38.1,0
44940,"Sumter, SC Metro Area",1,33.91614,-80.382376,USC00388440,"SUMTER, SC US",3.255794344,62.72794521,44,80.1,50.47,,12,TRUE,36.1,0
44980,"Sunbury, PA Micro Area",2,40.885514,-76.712649,USC00368668,"SUNBURY, PA US",7.366430756,50.80328767,27.6,73.1,45.25,28.1,12,TRUE,45.5,1
45020,"Sweetwater, TX Micro Area",2,32.312338,-100.418108,USC00417743,"ROSCOE, TX US",18.2017696,64.04986301,43.2,83,24.95,,12,TRUE,39.8,0
45060,"Syracuse, NY Metro Area",1,43.006516,-76.196134,USW00014771,"SYRACUSE HANCOCK INTL AP, NY US",13.834458,49.05150685,25,72.7,42.13,118,12,TRUE,47.7,1
45180,"Talladega-Sylacauga, AL Micro Area",2,33.186086,-86.197757,USC00017999,"SYLACAUGA 4 NE, AL US",2.485191663,62.22794521,42.8,79.6,58.98,,12,TRUE,36.8,0
45220,"Tallahassee, FL Metro Area",1,30.346366,-84.267001,USW00093805,"TALLAHASSEE, FL US",8.221430907,68.94657534,52.3,82.6,56.65,,12,TRUE,30.3,0
45380,"Taylorville, IL Micro Area",2,39.545524,-89.279593,USC00115841,"MORRISONVILLE, IL US",21.24949525,54.02712329,27.9,76.5,41.99,,12,TRUE,48.6,0
45580,"Thomaston, GA Micro Area",2,32.881837,-84.292283,USC00098535,"TALBOTTON, GA US",30.47331081,62.50493151,45.1,79,52.91,,12,TRUE,33.9,0
45660,"Tiffin, OH Micro Area",2,41.119992,-83.127547,USC00332974,"FREMONT, OH US",23.7612227,51.22356164,26.5,74.4,40.62,,12,TRUE,47.9,0
45860,"Torrington, CT Micro Area",2,41.854809,-73.221494,USC00065445,"NORFOLK 2 SW, CT US",13.08678618,46.70821918,22.9,70.2,53.56,73.3,12,TRUE,47.3,1
45940,"Trenton-Princeton, NJ Metro Area",1,40.282503,-74.703724,USW00014792,"TRENTON MERCER CO AP, NJ US",9.527847435,55.15534247,32.8,77.5,46.27,26,12,TRUE,44.7,1
46020,"Truckee-Grass Valley, CA Micro Area",2,39.297508,-120.771343,USW00023225,"BLUE CANYON AP, CA US",5.70518602,52.54383562,41.1,70.8,58.29,,12,TRUE,29.7,0
46060,"Tucson, AZ Metro Area",1,32.128038,-111.783657,USC00024675,"KITT PEAK, AZ US",25.58809969,56.12191781,42.2,70,15.64,,12,TRUE,27.8,0
46100,"Tullahoma-Manchester, TN Micro Area",2,35.44674,-86.134324,USC00405595,"MANCHESTER #2, TN US",8.771809235,57.18657534,36.5,75.7,59.64,,12,TRUE,39.2,0
46140,"Tulsa, OK Metro Area",1,36.254442,-96.177298,USW00013968,"TULSA INTL AP, OK US",26.73161801,61.78246575,39,83.7,41.92,8.3,12,TRUE,44.7,1
46180,"Tupelo, MS Micro Area",2,34.384239,-88.508626,USC00229004,"TUPELO 2, MS US",27.08389878,62.38575342,41.4,80.8,56.05,1,12,TRUE,39.4,1
46340,"Tyler, TX Metro Area",1,32.375105,-95.268939,USC00419207,"TYLER, TX US",8.047115658,67.12191781,48.3,83.9,49.06,,12,TRUE,35.6,0
46460,"Union City, TN Micro Area",2,36.361892,-89.148078,USC00409219,"UNION CITY, TN US",10.9607148,58.08109589,35.4,78.2,55.69,,12,TRUE,42.8,0
46500,"Urbana, OH Micro Area",2,40.132775,-83.767604,USC00338552,"URBANA WWTP, OH US",3.934286581,51.39287671,27.2,73.6,44.56,,12,TRUE,46.4,0
46580,"Utuado, PR Micro Area",2,18.270865,-66.702989,RQC00663431,"DOS BOCAS, PR RQ",8.20331472,77.88246575,74.6,80.8,82.51,,12,TRUE,6.2,0
46700,"Vallejo, CA Metro Area",1,38.267226,-121.939594,USC00042934,"FAIRFIELD, CA US",11.21465401,62.07835616,49.4,74.1,21.92,,12,TRUE,24.7,0
46780,"Van Wert, OH Micro Area",2,40.85552,-84.585775,USC00338609,"VAN WERT 1 S, OH US",0.798866147,51.15945205,25.4,74.6,42.74,20.6,12,TRUE,49.2,1
46980,"Vicksburg, MS Micro Area",2,32.356095,-90.852384,USC00229230,"VICKSBURG CITY, MS US",3.868106304,66.81506849,48.1,82.8,61.05,,12,TRUE,34.7,0
47020,"Victoria, TX Metro Area",1,28.731455,-97.196993,USC00411880,"COLETO CREEK RSVR, TX US",2.836919718,69.97452055,53.2,82.9,31.33,,12,TRUE,29.7,0
47220,"Vineland, NJ Metro Area",1,39.328434,-75.121628,USW00013735,"MILLVILLE MUNI AP, NJ US",6.357157841,55.11342466,33.2,77.2,45.41,,12,TRUE,44,0
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",1,36.837289,-76.391849,USC00446147,"NORFOLK S, VA US",14.96949909,60.5309589,40.6,79.6,54.49,,12,TRUE,39,0
47420,"Wahpeton, ND-MN Micro Area",2,46.29395,-96.790701,USC00325754,"MC LEOD 3 E, ND US",36.08308536,42.62493151,10.9,71.9,24.67,,12,TRUE,61,0
47460,"Walla Walla, WA Metro Area",1,46.254606,-118.48037,USW00024160,"WALLA WALLA RGNL AP, WA US",23.1963756,54.65123288,36.6,77.1,17.47,,12,TRUE,40.5,0
47540,"Wapakoneta, OH Micro Area",2,40.561309,-84.224018,USC00334551,"LIMA WWTP, OH US",19.84483517,51.29808219,26.4,73.7,43.92,24.2,12,TRUE,47.3,1
47580,"Warner Robins, GA Metro Area",1,32.492806,-83.711084,USC00099124,"WARNER ROBINS, GA US",15.71113475,65.48109589,47.2,81.7,51.21,,12,TRUE,34.5,0
47660,"Warrensburg, MO Micro Area",2,38.741528,-93.811863,USC00232568,"ELM, MO US",23.93630111,54.24876712,28.8,77.4,43.42,,12,TRUE,48.6,0
47700,"Warsaw, IN Micro Area",2,41.244293,-85.861575,USC00129240,"WARSAW, IN US",2.176607272,50.31534247,25,73.1,39.86,,12,TRUE,48.1,0
47820,"Washington, NC Micro Area",2,35.482313,-76.842014,USC00310375,"AURORA 6 N, NC US",12.13225999,63.95835616,44.8,81.6,55.67,,12,TRUE,36.8,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1,38.829787,-77.495684,USW00093738,"WASHINGTON DC DULLES AP, VA US",12.65261375,56.39479452,34.3,77.9,43.37,21,12,TRUE,43.6,1
47920,"Washington Court House, OH Micro Area",2,39.555246,-83.461893,USC00338794,"WASHINGTON COURT HOUSE, OH US",3.94103108,52.46821918,28.6,74.3,44.4,,12,TRUE,45.7,0
47930,"Waterbury-Shelton, CT Metro Area",1,41.518931,-73.087906,USC00060128,"ANSONIA 1 NE, CT US",18.87590221,50.8509589,28.1,73.6,51.22,,12,TRUE,45.5,0
48020,"Watertown-Fort Atkinson, WI Micro Area",2,43.013804,-88.773985,USC00474108,"JEFFERSON WWTP, WI US",3.284621076,47.44958904,19.6,72.9,40.56,,12,TRUE,53.3,0
48140,"Wausau, WI Metro Area",1,44.898036,-89.757823,USW00014897,"WAUSAU DWTN AP, WI US",10.86027882,43.98438356,15.5,70.4,35.51,63.1,12,TRUE,54.9,1
48200,"Waynesville, NC Micro Area",2,35.558882,-82.981307,USC00319147,"WAYNESVILLE 1 E, NC US",8.114789234,53.7430137,34.8,70.9,50.33,,12,TRUE,36.1,0
48220,"Weatherford, OK Micro Area",2,35.449463,-98.991295,USC00349428,"WEATHERFORD 4WSW MESNT, OK US",20.64921452,60.42739726,38.3,83.2,29.46,,12,TRUE,44.9,0
48260,"Weirton-Steubenville, WV-OH Metro Area",1,40.388914,-80.701966,USC00338025,"STEUBENVILLE, OH US",6.392869213,51.53753425,28.3,73.2,43.73,,12,TRUE,44.9,0
48580,"Whitewater-Elkhorn, WI Micro Area",2,42.66811,-88.541731,USC00472051,"DELAVAN WWTP, WI US",10.35638648,47.88986301,21.8,72.3,39.72,,12,TRUE,50.5,0
48620,"Wichita, KS Metro Area",1,37.637896,-97.246287,USW00003974,"WICHITA JABARA AP, KS US",12.23415653,57.50849315,33.7,80.8,32.87,,12,TRUE,47.1,0
48680,"Wildwood-The Villages, FL Metro Area",1,28.713976,-82.069684,USC00084289,"INVERNESS 3 SE, FL US",25.67468095,70.24794521,55.8,81.1,54.13,,12,TRUE,25.3,0
48700,"Williamsport, PA Metro Area",1,41.343882,-77.055262,USC00369735,"WILLIAMSPORT 2, PA US",12.18169618,52.27506849,28.4,75.3,43.33,31.1,12,TRUE,46.9,1
48940,"Wilmington, OH Micro Area",2,39.416681,-83.804583,USW00013841,"CINCINNATI, OH US",1.524446717,53.22849315,29.6,74,43.62,,12,TRUE,44.4,0
48980,"Wilson, NC Micro Area",2,35.700357,-77.921598,USC00319476,"WILSON 3 SW, NC US",2.326180498,62.13506849,42.3,80.8,52.04,,12,TRUE,38.5,0
49010,"Winchester, TN Micro Area",2,35.155926,-86.099203,USC00409800,"WINCHESTER 5SE, TN US",6.193863973,59.77671233,39,78.1,60.01,,12,TRUE,39.1,0
49020,"Winchester, VA-WV Metro Area",1,39.272974,-78.471828,USC00449181,"WINCHESTER, VA US",29.14380067,54.6739726,32.8,76.2,41.78,,12,TRUE,43.4,0
49100,"Winona, MN Micro Area",2,43.981353,-91.777044,USC00219072,"WINONA DAM 5 A, MN US",14.56456244,47.06657534,17.1,73.5,35.45,43.1,12,TRUE,56.4,1
49180,"Winston-Salem, NC Metro Area",1,36.078852,-80.345064,USC00316686,"PFAFFTOWN, NC US",8.844559601,58.20219178,37,78.5,49.89,,12,TRUE,41.5,0
49220,"Wisconsin Rapids-Marshfield, WI Micro Area",2,44.461413,-90.038825,USW00004826,"WISCONSIN RAPIDS ALEXANDER FLD, WI US",19.65793648,45.24986301,16.7,71.5,32.86,,12,TRUE,54.8,0
49300,"Wooster, OH Micro Area",2,40.829661,-81.887194,USW00004842,"WOOSTER WAYNE CO AP, OH US",4.830381794,50.01890411,26.3,71.8,38.67,,12,TRUE,45.5,0
49340,"Worcester, MA Metro Area",1,42.311693,-71.940282,USW00094746,"WORCESTER RGNL AP, MA US",7.170500134,48.6569863,25.6,71.8,50.72,73.3,12,TRUE,46.2,1
49620,"York-Hanover, PA Metro Area",1,39.921751,-76.728889,USW00093778,"YORK AP, PA US",12.39879513,52.96849315,30.3,74.9,43.27,,12,TRUE,44.6,0
49660,"Youngstown-Warren, OH Metro Area",1,41.195092,-80.76508,USC00338769,"WARREN 3 S, OH US",3.883017893,49.36191781,26.1,71.1,42.66,,12,TRUE,45,0
49700,"Yuba City, CA Metro Area",1,39.160969,-121.511833,USW00093205,"MARYSVILLE YUBA CO AP, CA US",8.151356617,62.56136986,47.4,79,18.46,,12,TRUE,31.6,0
49780,"Zanesville, OH Micro Area",2,39.966046,-81.943506,USW00093824,"ZANESVILLE MUNI AP, OH US",4.991749155,53.46986301,30.4,74.5,39.33,,12,TRUE,44.1,0
45000,"Susanville, CA Micro Area",2,40.715287,-120.621223,USC00048702,"SUSANVILLE 2SW, CA US",33.38931157,50.50328767,32.8,71,17.84,,12,TRUE,38.2,0
17020,"Chico, CA Metro Area",1,39.665336,-121.603209,USC00046685,"PARADISE, CA US",10.01024209,62.11178082,48.8,79.8,48,,12,TRUE,31,0
26020,"Hobbs, NM Micro Area",2,32.795687,-103.413271,USC00294026,"HOBBS, NM US",27.46007125,62.53479452,42.4,81.5,12.99,,12,TRUE,39.1,0
34020,"Morgan City, LA Micro Area",2,29.629349,-91.463804,USC00163313,"FRANKLIN 3 NW, LA US",22.92110164,69.1860274,53.1,82,66.11,,12,TRUE,28.9,0
35020,"Natchez, MS-LA Micro Area",2,31.542918,-91.382533,USC00226177,"NATCHEZ, MS US",6.46341375,64.72931507,46.3,80.6,59.66,0.7,12,TRUE,34.3,1
42020,"San Luis Obispo-Paso Robles, CA Metro Area",1,35.388189,-120.448897,USC00047851,"SAN LUIS OBISPO POLY, CA US",21.39057623,61.27232877,55.6,66.8,18.31,,12,TRUE,11.2,0
39040,"Port Townsend, WA Micro Area",2,47.805708,-123.527057,USW00094266,"PORT ANGELES INTL AP, WA US",35.04655052,48.52109589,39.4,59.7,28.48,,12,TRUE,20.3,0
11060,"Altus, OK Micro Area",2,34.594006,-99.412235,USC00340180,"ALTUS 3S MESONET, OK US",6.828316662,62.63643836,40.3,83.9,26.93,,12,TRUE,43.6,0
